sample_id,question_id,dataset_name,split_name,correct_or_not,hallucinated_or_not,generated_answer,ground_truth_answer,max_r,mean_r,max_entropy,mean_entropy,trigger_layer,trigger_step,pt_path
780,780,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7484085648148148,11.9375,5.2398003720826924,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/780.pt
28,28,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7560763888888888,11.9375,5.237783368688072,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/28.pt
2279,2279,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7462384259259259,11.9375,5.058183830086929,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2279.pt
29,29,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7560763888888888,11.9375,4.870138907361511,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/29.pt
1527,1527,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7265625,0.7300347222222222,11.9375,4.958837009832898,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1527.pt
781,781,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7298900462962963,11.9375,4.822418963383199,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/781.pt
30,30,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7560763888888888,11.9375,5.226892053042886,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/30.pt
2280,2280,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7462384259259259,11.9375,5.423643873258823,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2280.pt
782,782,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7298900462962963,11.9375,5.193161349777475,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/782.pt
1528,1528,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7300347222222222,11.9375,5.528382155544839,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1528.pt
31,31,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7346643518518519,11.9375,4.947170241387195,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/31.pt
783,783,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7298900462962963,11.9375,4.862635891073736,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/783.pt
2281,2281,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6875,0.7245370370370371,11.9375,4.951085036666664,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2281.pt
1529,1529,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7265625,0.7300347222222222,11.9375,4.8313034055562625,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1529.pt
784,784,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7298900462962963,11.9375,5.222330805683888,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/784.pt
32,32,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7346643518518519,11.9375,5.409764569826652,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/32.pt
1530,1530,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7300347222222222,11.9375,5.367995442224003,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1530.pt
2282,2282,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6875,0.7245370370370371,11.9375,5.34973327222354,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2282.pt
785,785,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7298900462962963,11.9375,4.69574265164741,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/785.pt
33,33,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7346643518518519,11.9375,4.8910480855025344,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/33.pt
1531,1531,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7109375,0.7356770833333334,11.9375,4.873909076491225,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1531.pt
2283,2283,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.6875,0.7245370370370371,11.9375,5.433204470301179,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2283.pt
786,786,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7298900462962963,11.9375,5.182721543187216,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/786.pt
34,34,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7346643518518519,11.9375,5.34587992128594,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/34.pt
1532,1532,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7356770833333334,11.9375,5.361376576891322,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1532.pt
2284,2284,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6875,0.7245370370370371,11.9375,5.311510616480205,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2284.pt
787,787,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.71875,0.7413194444444444,11.9375,5.322335736986691,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/787.pt
35,35,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.734375,0.7346643518518519,11.9375,5.46039158117995,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/35.pt
1533,1533,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7109375,0.7356770833333334,11.9375,4.803074238821019,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1533.pt
2285,2285,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6875,0.7245370370370371,11.9375,4.787865694997654,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2285.pt
788,788,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7413194444444444,11.9375,5.379226318903139,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/788.pt
36,36,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7346643518518519,11.9375,5.330488564290514,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/36.pt
1534,1534,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7356770833333334,11.9375,5.292094686376756,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1534.pt
2286,2286,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6875,0.7245370370370371,11.9375,5.361628889523704,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2286.pt
789,789,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7413194444444444,11.9375,4.9182690960406115,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/789.pt
37,37,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7421875,0.7356770833333334,11.9375,5.027062506105251,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/37.pt
1535,1535,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.7109375,0.7356770833333334,11.9375,5.296546764436214,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1535.pt
2287,2287,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7578125,0.7186053240740741,11.9375,4.86693769264997,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2287.pt
790,790,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7413194444444444,11.9375,5.3409159836697855,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/790.pt
38,38,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7421875,0.7356770833333334,11.9375,5.387709543627047,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/38.pt
1536,1536,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7356770833333334,11.9375,5.27059043742564,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1536.pt
2288,2288,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7578125,0.7186053240740741,11.9375,5.392345577785506,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2288.pt
791,791,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.71875,0.7413194444444444,11.9375,5.409343232464954,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/791.pt
39,39,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.7421875,0.7356770833333334,11.9375,5.32791757392963,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/39.pt
2289,2289,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7578125,0.7186053240740741,11.9375,4.926086511840777,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2289.pt
1537,1537,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7265625,11.9375,4.862772146020603,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1537.pt
792,792,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7413194444444444,11.9375,5.408159681774875,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/792.pt
40,40,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7421875,0.7356770833333334,11.9375,5.406792418537251,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/40.pt
2290,2290,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7578125,0.7186053240740741,11.9375,5.349175518596771,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2290.pt
1538,1538,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7265625,11.9375,5.324529846124404,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1538.pt
793,793,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.71875,0.7743055555555556,11.9375,5.296972451861402,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/793.pt
41,41,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7421875,0.7356770833333334,11.9375,4.806337880793612,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/41.pt
2291,2291,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7578125,0.7186053240740741,11.9375,4.951559317687638,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2291.pt
1539,1539,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7265625,11.9375,4.7778289357506045,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1539.pt
794,794,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7743055555555556,11.9375,5.3459256895012635,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/794.pt
42,42,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7421875,0.7356770833333334,11.9375,5.456645891006638,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/42.pt
2292,2292,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7578125,0.7186053240740741,11.9375,5.430264517482761,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2292.pt
1540,1540,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7265625,11.9375,5.430787765578536,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1540.pt
795,795,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7743055555555556,11.9375,4.867696822952362,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/795.pt
43,43,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.671875,0.7034143518518519,11.9375,5.279778002024678,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/43.pt
2293,2293,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7265625,0.7249710648148148,11.9375,4.876040508380137,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2293.pt
796,796,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7743055555555556,11.9375,5.330314780798509,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/796.pt
1541,1541,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.734375,0.7265625,11.9375,5.397705067635592,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1541.pt
44,44,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.671875,0.7034143518518519,11.9375,5.255553287143592,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/44.pt
797,797,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7743055555555556,11.9375,4.857588915562357,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/797.pt
2294,2294,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7249710648148148,11.9375,5.478400591808043,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2294.pt
1542,1542,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7265625,11.9375,5.3524555109148295,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1542.pt
45,45,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.671875,0.7034143518518519,11.9375,5.354901368959465,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/45.pt
798,798,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7743055555555556,11.9375,5.385946752230666,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/798.pt
2295,2295,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7265625,0.7249710648148148,11.9375,5.09357405079146,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2295.pt
1543,1543,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.734375,0.7378472222222222,11.9375,5.2882709378920625,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1543.pt
46,46,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.671875,0.7034143518518519,11.9375,5.236601060473637,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/46.pt
799,799,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6953125,0.7340856481481481,11.9375,4.693635440929938,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/799.pt
2296,2296,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7249710648148148,11.9375,5.349905488319126,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2296.pt
1544,1544,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7378472222222222,11.9375,5.348493338441619,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1544.pt
47,47,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.671875,0.7034143518518519,11.9375,4.794007814334095,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/47.pt
2297,2297,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7265625,0.7249710648148148,11.9375,4.934676408255889,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2297.pt
800,800,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6953125,0.7340856481481481,11.9375,5.2264893736198,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/800.pt
1545,1545,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7378472222222222,11.9375,4.8039336480593775,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1545.pt
48,48,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.671875,0.7034143518518519,11.9375,5.258376951689758,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/48.pt
2298,2298,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7249710648148148,11.9375,5.528441253882953,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2298.pt
1546,1546,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7378472222222222,11.9375,5.227497144274578,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1546.pt
801,801,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6953125,0.7340856481481481,11.9375,4.7873293614178145,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/801.pt
49,49,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7109375,0.7446469907407407,11.9375,4.732015252073591,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/49.pt
2299,2299,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.765625,0.7394386574074074,11.9375,5.008121459127231,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2299.pt
1547,1547,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7378472222222222,11.9375,5.062091037460434,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1547.pt
802,802,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6953125,0.7340856481481481,11.9375,5.22291703550243,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/802.pt
50,50,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7446469907407407,11.9375,5.182653333024322,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/50.pt
2300,2300,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.765625,0.7394386574074074,11.9375,5.49156702314865,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2300.pt
1548,1548,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7378472222222222,11.9375,5.2456090158431214,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1548.pt
803,803,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.6953125,0.7340856481481481,11.9375,5.2084962834116375,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/803.pt
51,51,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7109375,0.7446469907407407,11.9375,4.915583427667287,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/51.pt
2301,2301,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.765625,0.7394386574074074,11.9375,4.865065499122561,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2301.pt
1549,1549,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.71875,0.7424768518518519,11.9375,5.273093179333455,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1549.pt
52,52,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7446469907407407,11.9375,5.281970577694352,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/52.pt
804,804,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6953125,0.7340856481481481,11.9375,5.255697157075701,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/804.pt
2302,2302,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.765625,0.7394386574074074,11.9375,5.394224403718846,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2302.pt
1550,1550,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7424768518518519,11.9375,5.357150123099113,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1550.pt
805,805,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6796875,0.7475405092592593,11.9375,4.788615329772194,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/805.pt
53,53,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7109375,0.7446469907407407,11.9375,4.777798855228929,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/53.pt
2303,2303,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.765625,0.7394386574074074,11.9375,4.816894826168147,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2303.pt
1551,1551,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.71875,0.7424768518518519,11.9375,5.486852810226463,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1551.pt
806,806,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6796875,0.7475405092592593,11.9375,5.306297501819025,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/806.pt
54,54,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7446469907407407,11.9375,5.285852875616221,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/54.pt
2304,2304,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.765625,0.7394386574074074,11.9375,5.4354327532215905,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2304.pt
1552,1552,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7424768518518519,11.9375,5.356983248041523,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1552.pt
807,807,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.6796875,0.7475405092592593,11.9375,5.440521457696949,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/807.pt
55,55,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7316261574074074,11.9375,4.832174094667216,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/55.pt
2305,2305,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7569444444444444,11.9375,4.943477352353135,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2305.pt
1553,1553,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.71875,0.7424768518518519,11.9375,5.323245693870785,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1553.pt
808,808,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6796875,0.7475405092592593,11.9375,5.359338742686493,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/808.pt
56,56,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7316261574074074,11.9375,5.299342299179036,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/56.pt
2306,2306,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7569444444444444,11.9375,5.218195808721225,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2306.pt
1554,1554,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7424768518518519,11.9375,5.354973996845416,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1554.pt
809,809,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6796875,0.7475405092592593,11.9375,4.786490275812836,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/809.pt
57,57,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7316261574074074,11.9375,4.866858520426972,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/57.pt
2307,2307,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7569444444444444,11.9375,4.85839090408991,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2307.pt
1555,1555,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7282986111111112,11.9375,4.858427343988767,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1555.pt
810,810,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6796875,0.7475405092592593,11.9375,5.352032626650382,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/810.pt
